	title	text
93	metamorphoses	"Even though she cannot know of it, the god pours fragrant incense over her breast, and embraces her body, and unjustly, performs the just rites. He could not let a child of Phoebus be destroyed in the same ruin, and he tore his son, Aesculapius, from its mother’s womb and from the flames, and carried him to the cave of Chiron the Centaur, who was half man and half horse. But he stopped the Raven, who had hoped for a reward for telling the truth, from living among the white birds.
"
94	metamorphoses	"The semi-human was pleased with this foster-child of divine origin, glad at the honour it brought him, when his daughter suddenly appeared, her shoulders covered with her long red hair, whom the nymph Chariclo called Ocyrhoë, having given birth to her on the banks of that swift stream. She was not content merely to have learned her father’s arts, she also chanted the secrets of the Fates.
"
95	metamorphoses	"So when she felt the prophetic frenzy in her mind, and was on fire with the god enclosed in her breast, she looked at the infant boy and cried out ‘Grow and thrive, child, healer of all the world! Human beings will often be in your debt, and you will have the right to restore the dead. But if ever it is done regardless of the god’s displeasure you will be stopped, by the flame of your grandfather’s lightning bolt, from doing so again. From a god you will turn to a bloodless corpse, and then to a god who was a corpse, and so twice renew your fate.
"
96	metamorphoses	"You also, dear father, now immortal, and created by the law of your birth to live on through all the ages, will long for death, when you are tormented by the terrible venom of the Serpent, Hydra, absorbed through your wounded limbs. But at last the gods will give you the power to die, and the Three Goddesses will sever the thread.’ Other prophecies remained to tell: but she sighed deeply, distressed by the tears welling from her eyes, and cried ‘The Fates prevent me, and forbid me further speech. My throat is constricted. These arts are not worth the cost if they incur the gods’ anger against me. Better not to know the future! Now I see my human shape being taken away, now grass contents me for food, now my impulse is to race over the wide fields. I am changing to a mare, the form of my kindred. But why am I completely so? Surely my father is still half human.’ Even as she spoke, the last part of her complaint was hard to understand and her words were troubled. Soon they seemed neither words nor a horse’s neighs, but the imitation of a horse. In a little while she gave out clear whinnying noises, and her arms moved in the grass. Then her fingers came together and one thin solid hoof of horn joined her five fingernails. Her head and the length of her neck extended, the greater part of her long gown became a tail, and the loose hair thrown over her neck hung down as a mane on her right shoulder. Now she was altered in both voice and features, and from this marvellous happening she gained a new name.
"
97	metamorphoses	"The demi-god, son of Philyra, wept, and called to you for help in vain, O lord of Delphi. You could not re-call mighty Jupiter’s command, and, if you had been able to, you were not there. You lived in Elis and the Messenian lands. That was the time when you wore a shepherd’s cloak, carried a wooden crook in your left hand, and in the other a pipe of seven disparate reeds. And while your thoughts were of love, while you played sweetly on your pipe, your cattle, unguarded, strayed, it is said, into the Pylian fields. There, Mercury Atlantiades, son of Maia, saw them and by his arts drove them into the woods and hid them there. Nobody saw the theft except one old man, well known in that country, whom they called Battus. He served as guardian of a herd of pedigree mares, for a wealthy man Neleus, in the rich meadows and woodland pastures. Mercury found him and drawing him away with coaxing hand said ‘Whoever you are, friend, if anyone asks if you have seen any of these cattle, say no, and so that the favour is not un-rewarded, you can take a shining heifer for your prize!’ and he handed it over.
"
98	metamorphoses	"The fellow accepted it and replied ‘Go on, you are safe. That stone would betray you quicker than I’ and he even pointed out a stone. Jupiter’s son pretended to go, but soon returned in another form and voice, saying ‘Countryman, if you have seen any cattle going this way, help me, and don’t be silent, they were stolen! I’ll give you a reward of a bull and its heifer.’ The old man, hearing the prize doubled said ‘They were at the foot of the mountain, and at the foot of the mountain is where they are.’ Atlantiades laughed. ‘Would you betray me to myself, you rascal? Betray me to myself?’ And he turned that deceitful body to solid flint, that even now is called ‘touchstone’, the ‘informer’, and unjustly the old disgrace clings to the stone. 
"
99	metamorphoses	" The god with the caduceus lifted upwards on his paired wings and as he flew looked down on the Munychian fields, the land that Minerva loves, and on the groves of the cultured Lyceum. That day happened to be a festival of Pallas, when, by tradition, innocent girls carried the sacred mysteries to her temple, in flower-wreathed baskets, on their heads. The winged god saw them returning and flew towards them, not directly but in a curving flight, as a swift kite, spying out the sacrificial entrails, wheels above, still fearful of the priests crowding round the victim, but afraid to fly further off, circling eagerly on tilted wings over its hoped-for prey. So agile Mercury slanted in flight over the Athenian hill, spiraling on the same winds. As Lucifer shines more brightly than the other stars, and golden Phoebe outshines Lucifer, so Herse was pre-eminent among the virgin girls, the glory of that procession of her comrades. Jupiter’s son was astonished at her beauty, and, even though he hung in the air, he was inflamed. Just as when a lead shot is flung from a Balearic sling it flies on and becomes red hot, discovering heat in the clouds it did not have before. He altered course, leaving the sky, and heading towards earth, without disguising himself, he was so confident of his own looks. Nevertheless, even though it is so, he takes care to enhance them. He smoothes his hair, and arranges his robe to hang neatly so that the golden hem will show, and has his polished wand, that induces or drives away sleep, in his right hand, and his winged sandals gleaming on his trim feet.
"
100	metamorphoses	"There were three rooms deep inside the house, decorated with tortoiseshell and ivory. Pandrosus had the right hand room, Aglauros the left, and Herse the room between. She of the left hand room first saw the god’s approach and dared to ask his name and the reason for his visit. The grandson of Atlas and Pleione replied ‘I am the one who carries my father’s messages through the air. My father is Jupiter himself. I won’t hide the reason. Only be loyal to your sister and consent to be called my child’s aunt. Herse is the reason I am here. I beg you to help a lover.’ Aglauros looked at him with the same rapacious eyes with which she had lately looked into golden Minerva’s hidden secret, and she demanded a heavy weight of gold for her services. Meanwhile she compelled him to leave the house.
"
101	metamorphoses	"Now the warrior goddess turned angry eyes on her, and in her emotion drew breath from deep inside so that both her strong breast and the aegis that covered her breast shook with it. She remembered that this girl had revealed her secret with profane hands, when, breaking her command, she had seen Erichthonius, son of Vulcan, the Lemnian, the child born without a mother. Now the girl would be dear to the god, and to her own sister, and rich with the gold she acquired, demanded by her greed. Straightaway the goddess made for Envy’s house that is filthy with dark decay. Her cave was hidden deep among valleys, sunless and inaccessible to the winds, a melancholy place and filled with a numbing cold. Fire is always absent, and fog always fills it.
"
102	metamorphoses	"When the feared war goddess came there, she stood outside the cave, since she had no right to enter the place, and struck the doors with the butt of her spear. With the blow they flew open. Envy could be seen, eating vipers’ meat that fed her venom, and at the sight the goddess averted her eyes. But the other got up slowly from the ground, leaving the half-eaten snake flesh, and came forward with sluggish steps. When she saw the goddess dressed in her armour and her beauty, she moaned and frowned as she sighed. Pallor spreads over her face, and all her body shrivels.
"
103	metamorphoses	"Her sight is skewed, her teeth are livid with decay, her breast is green with bile, and her tongue is suffused with venom. She only smiles at the sight of suffering. She never sleeps, excited by watchful cares. She finds men’s successes disagreeable, and pines away at the sight. She gnaws and being gnawed is also her own punishment. Though she hated her so, nevertheless Tritonia spoke briefly to her. ‘Poison one of Cecrops’s daughters with your venom. That is the task. Aglauros is the one.’ Without more words she fled and with a thrust of her spear sprang from the earth.
"
104	metamorphoses	"Envy, squinting at her as she flees, gives out low mutterings, sorry to think of Minerva’s coming success. She takes her staff bound with strands of briar, and sets out, shrouded in gloomy clouds. Wherever she passes she tramples the flower-filled fields, withers the grass, blasts the highest treetops and poisons homes, cities and peoples with her breath. At last she sees Athens, Tritonia’s city, flourishing with arts and riches and leisured peace. She can hardly hold back her tears because she sees nothing tearful. But after entering the chamber of Cecrops’s daughter, she carried out her command and touched her breast with a hand tinted with darkness and filled her heart with sharp thorns. Then she breathed poisonous, destructive breath into her and spread black venom through her bones and the inside of her lungs. And so that the cause for pain might never be far away she placed Aglauros’s sister before her eyes, in imagination, her sister’s fortunate marriage, and the beauty of the god, magnifying it all.
"
105	metamorphoses	"Cecrops’s daughter, tormented by this, is eaten by secret agony, and troubled by night and troubled by light, she moans and wastes away in slow, wretched decay, like ice eroded by the fitful sun. She is consumed by envy of Herses’ happiness; just as when a fire is lit under a pile of weeds which give no flames and burn with a slow heat.
"
106	metamorphoses	"Often she longed to die so that she need not look on, often to tell her stern father of it as a crime. Finally she sat down at her sister’s threshold to oppose the god’s entrance when he came. When he threw compliments, prayers and gentlest words at her, she said ‘Stop now, since I won’t go from here until I have driven you away.’ ‘We’ll hold to that contract’ Cyllenius quickly replied, and he opened the door with a touch of his heavenly wand. At this the girl tried to rise, but found her limbs, bent from sitting, unable to move from dull heaviness. When she tried to lift her body, her knees were rigid, cold sank through her to her fingernails, and her arteries grew pale with loss of blood.
"
107	metamorphoses	"As an untreatable cancer slowly spreads more widely bringing disease to still undamaged parts so a lethal chill gradually filled her breast sealing the vital paths and airways. She no longer tried to speak, and if she had tried, her voice had no means of exit. Already stone had gripped her neck, her features hardened, and she sat there, a bloodless statue. Nor was she white stone: her mind had stained it.
"
108	metamorphoses	"When Mercury had inflicted this punishment on the girl for her impious words and thoughts, he left Pallas’s land behind and flew to the heavens on outstretched wings. There his father calls him aside, and without revealing love as the reason, says ‘Son, faithful worker of my commands, go, quickly in your usual way, fly down to where, in an eastern land, they observe your mother’s star, among the Pleiades, (the inhabitants give it the name of Sidon). There drive the herd of royal cattle, that you will see some distance off, grazing the mountain grass, towards the sea shore!’ He spoke, and immediately, as he commanded, the cattle, driven from the mountain, headed for the shore, where the great king’s daughter, Europa, used to play together with the Tyrian virgins. Royalty and love do not sit well together, nor stay long in the same house. So the father and ruler of the gods, who is armed with the three-forked lightning in his right hand, whose nod shakes the world, setting aside his royal sceptre, took on the shape of a bull, lowed among the other cattle, and, beautiful to look at, wandered in the tender grass.
"
109	metamorphoses	"In colour he was white as the snow that rough feet have not trampled and the rain-filled south wind has not melted. The muscles rounded out his neck, the dewlaps hung down in front, the horns were twisted, but one might argue they were made by hand, purer and brighter than pearl. His forehead was not fearful, his eyes were not formidable, and his expression was peaceful. Agenor’s daughter marvelled at how beautiful he was and how unthreatening. But though he seemed so gentle she was afraid at first to touch him. Soon she drew close and held flowers out to his glistening mouth. The lover was joyful and while he waited for his hoped-for pleasure he kissed her hands. He could scarcely separate then from now. At one moment he frolics and runs riot in the grass, at another he lies down, white as snow on the yellow sands. When her fear has gradually lessened he offers his chest now for virgin hands to pat and now his horns to twine with fresh wreaths of flowers. The royal virgin even dares to sit on the bull’s back, not realising whom she presses on, while the god, first from dry land and then from the shoreline, gradually slips his deceitful hooves into the waves. Then he goes further out and carries his prize over the mid-surface of the sea. She is terrified and looks back at the abandoned shore she has been stolen from and her right hand grips a horn, the other his back, her clothes fluttering, winding, behind her in the breeze.
"
110	metamorphoses	"And now the god, dispensing with the deceptive image of the bull, confessed who he was, and made for the fields of Crete. Meanwhile Europa’s father, in ignorance of this, orders his son Cadmus to search for the stolen girl, and adds that exile is his punishment if he fails to find her, showing himself, by the same action, both pious and impious. Roaming the world (for who can discover whatever Jupiter has taken?) Agenor’s son, the fugitive, shuns his native land and his parent’s anger and as a suppliant consults Apollo’s oracle and asks in what land he might settle. Phoebus replies ‘A heifer will find you in the fields, that has never submitted to the yoke and is unaccustomed to the curved plough. Go where she leads, and where she finds rest on the grass build the walls of Thebes, your city, and call the land Boeotia.’
"
111	metamorphoses	"Cadmus had scarcely left the Castalian cave when he saw an unguarded heifer, moving slowly, and showing no mark of the yoke on her neck. He follows close behind and chooses his steps by the traces of her course, and silently thanks Phoebus, his guide to the way. Now he had passed the fords of Cephisus and the fields of Panope: the heifer stopped, and lifting her beautiful head with its noble horns to the sky stirred the air with her lowing. Then looking back, to see her companion following, she sank her hindquarters on the ground and lowered her body onto the tender grass. Cadmus gave thanks, pressing his lips to the foreign soil and welcoming the unknown hills and fields.
"
112	metamorphoses	"Intending to offer a sacrifice to Jupiter, he ordered his attendants to go in search of water from a running stream for a libation. There was an ancient wood there, free from desecration, and, in the centre of it, a chasm thick with bushes and willow branches, framed in effect by stones making a low arch, and rich with copious springs. There was a snake sacred to Mars concealed in this cave, with a prominent golden crest. Fire flickered in its eyes, its whole body was swollen with venom, its three-forked tongue flickered, and its teeth were set in a triple row.
"
113	metamorphoses	"After the people of Tyre, setting out, a fatal step, reached the grove, and let their pitchers down into the water, it gave out a reverberation. The dark green snake thrust his head out of the deep cavern, hissing awesomely. The pitchers fell from their hands, the blood left their bodies, and, terrified, a sudden tremor took possession of their limbs. The snake winds his scaly coils in restless writhings, and, shooting upwards, curves into a huge arc. With half its length raised into thin air, it peers down over the whole wood, its body as great, seen in its entirety, as that Dragon that separates the twin constellations of the Bear. Without pause he takes the Phoenicians, whether they prepare to fight, run, or are held by fear itself. Some he slays with his bite, some he kills in his deep embraces, others with the corrupting putrefaction of his venomous breath.
"
114	metamorphoses	"The sun had reached the heights of the sky, and driven away the shadows. And now the son of Agenor, wondering what has delayed his friends, searches for the men. He is covered with the pelt stripped from a lion. His sword is tipped with glittering iron. He has a spear, and better still a spirit superior to all. When he enters the wood and sees the dead bodies, and over them the victorious enemy, with its vast body, licking at their sad wounds with a bloody tongue, he cries out ‘Faithful hearts, I shall either be the avenger of your deaths, or become your companion’.
"
115	metamorphoses	"So saying he lifted a massive rock with his right hand and with great effort hurled the huge weight. Steep walls with their high turrets, would have been shattered by the force of the blow, but the snake remained unwounded, protected by its scales like a breastplate, and its dark, hard skin repelled the powerful stroke.
"
116	metamorphoses	"But that same hardness cannot keep out the spear that defeats it, that is fixed in a curve of its pliant back, and sinks its whole iron blade into its entrails. The creature maddened with pain twists its head over its back, sees the wound, and bites at the shaft lodged there. Even when the snake had loosened its hold all round by its powerful efforts, it could scarcely rip it from its flesh and the iron stayed fixed in its spine. Then indeed new purpose was added to its usual wrath: its throat swells, the veins fill, and white spume flecks its baleful jaws. The earth resounds to its scaly scraping and a black breath like that from the mouth of the Styx fouls the corrupted air. At one instant it coils in vast spiralling circles, at another rears up straighter than a high tree. Again it rushes on like a rain-filled river and knocks down all the trees obstructing it in front. The son of Agenor gives way a little withstanding its attacks by means of the lion’s skin and keeps back the ravening jaws by thrusting forward the point of his sword. The snake is maddened and bites uselessly at the hard iron and only drives the sharp point between its teeth.
"
117	metamorphoses	"Now the blood begins to drip from its venomous throat and soak the green grass with its spattering. But the wound is slight, because the serpent draws back from the thrust, pulling its wounded neck away, and, conceding its wound, keeps back the sword, and does not let it sink deeper. But the son of Agenor following it all the time presses the embedded iron into its throat, until an oak-tree blocks its backward course and neck and tree are pinned together. The tree bends under the serpent’s weight and the trunk of the oak groans with the lashing of its tail.
"
118	metamorphoses	"While the conqueror stares at the vast bulk of his conquered enemy, suddenly a voice is heard. It is not easy to imagine where it comes from, but it is heard. ‘Why gaze, son of Agenor, at the serpent you have killed? You too shall be a serpent to be gazed on.’ For a long time he stands there quaking, and at the same time loses colour in his face, and his hair stands on end in cold terror. Then, behold, Pallas, the hero’s guardian approaches, sinking down through the upper air, and orders him to turn the earth and sow the dragon’s teeth, destined to generate a people. He obeys, and opening the furrows with a slice of his plough, sows the teeth in the ground, as human seed. Then, almost beyond belief, the cultivated earth begins to move, and first spear points appear among the furrows, next helmets nodding their painted crests, then chests and shoulders spring up, and arms weighed down with spears, and the field is thick with the round shields of warriors. Just as at festivals in the theatre, when the curtain is lifted at the end, designs rise in the air, first revealing faces and then gradually the rest, until, raised gently and steadily, they are seen whole, and at last their feet rest on the lower border.
"
119	metamorphoses	"Alarmed by this new enemy Cadmus was about to take up his weapons: ‘Keep away’ one of the army, that the earth had produced, cried at him ‘and take no part in our internal wars!’ So saying he raised his sharp sword against one of his earth-born brothers nearby, then, himself, fell to a spear thrown from far off. But the one who killed him lived no longer than he did and breathed out the air he had just breathed in. This example stirred them all equally, as if at a storm-wind, and, in their warring, these brothers of a moment were felled by mutual wounds. And now these youths, who were allowed such brief lives, were drumming on their mother’s breast hot with their blood. Five were still standing, one of whom was Echion. He, at a warning from Pallas, threw his weapons on the ground and sought assurances of peace from his brothers, and gave them in return. The Sidonian wanderer had these men as companions in his task when he founded the city commanded by Apollo’s oracle.
"
120	metamorphoses	"Now Thebes stands, and now you might be seen as happy, in your exile, Cadmus. You have Mars and Venus as your bride’s parents, and added to this the children of so noble a wife, so many sons and daughters, and dearly loved descendants, your grandchildren, who now are young men. But in truth we should always wait for a man’s last day, for that time when he has paid his last debt, and we should call no man’s life happy until he is dead.
"
121	metamorphoses	"Actaeon, one of your grandsons, was your first reason for grief, in all your happiness, Cadmus. Strange horns appeared on his forehead, and his hunting dogs sated themselves on the blood of their master. But if you look carefully, you will find that it was the fault of chance and not wickedness: what wickedness is there in error? It happened on a mountain, stained with the blood of many creatures, and midday had contracted every shadow and the sun was equidistant from either end of his journey. Then Actaeon, the young Boeotian, with a quiet expression, spoke to his companions in the hunt as they wandered through the solitary wilds ‘Friends, our spears and nets are drenched with the blood of our victims, and the day has been fortunate enough. When Aurora in her golden chariot brings another day we will resume our purpose. Now Phoebus is also between the limits of his task, and is splitting open the earth with his heat. Finish your present task and carry home the netted meshes.’ The men obeyed his order and left off their labour.
"
122	metamorphoses	"There was a valley there called Gargaphie, dense with pine trees and sharp cypresses, sacred to Diana of the high-girded tunic, where, in the depths, there is a wooded cave, not fashioned by art. But ingenious nature had imitated art. She had made a natural arch out of native pumice and porous tufa. On the right, a spring of bright clear water murmured into a widening pool, enclosed by grassy banks. Here the woodland goddess, weary from the chase, would bathe her virgin limbs in the crystal liquid.
"
123	metamorphoses	"Having reached the place, she gives her spear, quiver and unstrung bow to one of the nymphs, her weapon-bearer. Another takes her robe over her arm, while two unfasten the sandals on her feet. Then, more skilful than the rest, Theban Crocale gathers the hair strewn around her neck into a knot, while her own is still loose. Nephele, Hyale, Rhanis, Psecas and Phiale draw water, and pour it over their mistress out of the deep jars.
"
124	metamorphoses	"While Titania is bathing there, in her accustomed place, Cadmus’s grandson, free of his share of the labour, strays with aimless steps through the strange wood, and enters the sacred grove. So the fates would have it. As soon as he reaches the cave mouth dampened by the fountain, the naked nymphs, seeing a man’s face, beat at their breasts and filling the whole wood with their sudden outcry, crowd round Diana to hide her with their bodies. But the goddess stood head and shoulders above all the others. Diana’s face, seen there, while she herself was naked, was the colour of clouds stained by the opposing shafts of sun, or Aurora’s brightness.
"
125	metamorphoses	"However, though her band of nymphs gathered in confusion around her, she stood turning to one side, and looking back, and wishing she had her arrows to hand. She caught up a handful of the water that she did have, and threw it in the man’s face. And as she sprinkled his hair with the vengeful drops she added these words, harbingers of his coming ruin, ‘Now you may tell, if you can tell that is, of having seen me naked!’ Without more threats, she gave the horns of a mature stag to the head she had sprinkled, lengthening his neck, making his ear-tips pointed, changing feet for hands, long legs for arms, and covering his body with a dappled hide. And then she added fear. Autonoë’s brave son flies off, marvelling at such swift speed, within himself. But when he sees his head and horns reflected for certain in the water, he tries to say ‘Oh, look at me!’ but no voice follows. He groans: that is his voice, and tears run down his altered face. Only his mind remains unchanged. What can he do? Shall he return to his home and the royal palace, or lie hidden in the woods? Shame prevents the one, and fear the other.
"
126	metamorphoses	"While he hesitates his dogs catch sight of him. First ‘Black-foot’, Melampus, and keen-scented Ichnobates, ‘Tracker’, signal him with baying, Ichnobates out of Crete, Melampus, Sparta. Then others rush at him swift as the wind, ‘Greedy’, Pamphagus, Dorceus, ‘Gazelle’, Oribasos, ‘Mountaineer’, all out of Arcady: powerful ‘Deerslayer’, Nebrophonos, savage Theron, ‘Whirlwind’, and Laelape, ‘Hunter’.
"
127	metamorphoses	"Then swift-footed Pterelas, ‘Wings’, and trail-scenting Agre, ‘Chaser’, fierce Hylaeus, ‘Woody’, lately gored by a boar, the wolf-born Nape, ‘Valley’, Poemenis, the trusty ‘Shepherd’, and Harpyia, ‘Snatcher’, with her two pups. There is thin-flanked Sicyonian Ladon, ‘Catcher’, Dromas, ‘Runner’, ‘Grinder’, Canache, Sticte ‘Spot’, Tigris ‘Tigress’, Alce, ‘Strong’, and white-haired Leucon, ‘Whitey’, and black-haired Asbolus, ‘Soot’.
"
128	metamorphoses	"Lacon, ‘Spartan’, follows them, a dog well known for his strength, and strong-running Aëllo, ‘Storm’. Then Thoos, ‘Swift’, and speedy Lycisce, ‘Wolf’, with her brother Cyprius ‘Cyprian’. Next ‘Grasper’, Harpalos, with a distinguishing mark of white, in the centre of his black forehead, ‘Black’, Melaneus, and Lachne, ‘Shaggy’, with hairy pelt, Labros, ‘Fury’, and Argiodus, ‘White-tooth’, born of a Cretan sire and Spartan dam, keen-voiced Hylactor, ‘Barker’, and others there is no need to name. The pack of them, greedy for the prey follow over cliffs and crags, and inaccessible rocks, where the way is hard or there is no way at all. He runs, over the places where he has often chased, flying, alas, from his own hounds. He longs to shout ‘I am Actaeon! Know your own master!’ but words fail him, the air echoes to the baying.
"
129	metamorphoses	"First ‘Black-hair’, Melanchaetes, wounds his back, then ‘Killer’, Theridamas, and Oresitrophos, the ‘Climber’, clings to his shoulder. They had set out late but outflanked the route by a shortcut over the mountains. While they hold their master the whole pack gathers and they sink their teeth in his body till there is no place left to wound him. He groans and makes a noise, not human, but still not one a deer could make, and fills familiar heights with mournful cries. And on his knees, like a suppliant begging, he turns his wordless head from side to side, as if he were stretching arms out towards them.
"
130	metamorphoses	"Now his friends, unknowingly, urge the ravening crowd of dogs on with their usual cries, looking out for Actaeon, and shouting, in emulation, for absent Actaeon (he turning his head at the sound of his name) complaining he is not there, and through his slowness is missing the spectacle offered by their prey. He might wish to be absent it’s true, but he is here: he might wish to see and not feel the fierce doings of his own hounds. They surround him on every side, sinking their jaws into his flesh, tearing their master to pieces in the deceptive shape of the deer. They say Diana the Quiver-bearer’s anger was not appeased, until his life had ended in innumerable wounds.
"
131	metamorphoses	"The debate is undecided: to some the punishment is more violent than just, merely for seeing the face of a goddess, others approve it and call it fitting because of her strict vow of virginity, and both can make a case. Only Jupiter’s wife was saying nothing, neither of praise or blame. She was glad of the disaster that had come down on the house of Agenor, and had transferred her hatred from Europa, to those who were allied to the Tyrian girl by birth. Then there was a fresh wrong added to the first. She was grieved by the fact that Semele was pregnant, with the seed of mighty Jove. Swallowing words of reproach, she said ‘What, in truth, have I gained from frequent reproaches? I must attack her. If I am rightly to be called most powerful Juno, if it is right for me to hold the jewelled sceptre in my hand, if I am queen, and sister and wife of Jove, sister at least, then it is her I must destroy. Yet I think she is content with her secret, and the injury to my marriage will be brief. But she has conceived – and that damages me – and makes her crime visible in her swollen belly, and wants, what I have barely achieved, to be confirmed as the mother of Jupiter’s child, so great is her faith in her beauty. I will render that faith hollow. I am not Saturnia if she does not plunge into the Stygian waters, overwhelmed by Jove himself.’
"
132	metamorphoses	"At this she rose from her seat and cloaked in a dark cloud she came to Semele’s threshold. But before she removed the cloud she disguised herself as an old woman, ageing her hair, ploughing her skin with wrinkles, and walking with bowed legs and tottering steps. She made her voice sound old and was herself Beroë, Semele’s Epidaurian nurse. So, when they came to Jupiter’s name, in the midst of their lengthy gossiping, she sighed, and said ‘I hope, for your sake, that it really is Jupiter, but I am suspicious of all that sort of thing. Many men have entered the bedrooms of chaste women in the name of the gods. It’s not good enough for him merely to be Jove: he must give a proof of his love if it truly is him. Beg him to assume all his powers before he embraces you, and be just as glorious as when Juno welcomes him on high.’
"
133	metamorphoses	"With such words Juno gulled the unsuspecting daughter of Cadmus. Semele asked Jupiter for an unspecified gift. ‘Choose!’ said the god, ‘Nothing will be refused, and, so that you may believe it more firmly, I swear it by the Stygian torrent, that is the divine conscience, the fear, and god, of all the gods.’ Pleased by her misfortune, too successful, and doomed to be undone by her lover’s indulgence, Semele said ‘As Saturnia is used to your embrace, when you enter into the pact of Venus, give yourself to me!’ The god would have stopped her lips as she spoke: but her voice had already rushed into the air.
"
134	metamorphoses	"He groans, since she cannot un-wish it or he un-swear it. So, most sorrowfully, he climbs the heights of heaven, and, with a look, gathered the trailing clouds, then added their vapours to lightning mixed with storm-winds, and thunder and fateful lightning bolts. Still, he tries to reduce his power in whatever way he can, and does not arm himself with that lightning with which he deposed hundred-handed Typhoeus: it is too savage in his grasp. There is a lighter dart to which the Cyclops’s hands gave a less violent fire, a lesser anger. The gods call these his secondary weapons. Taking these he enters Agenor’s house. But still Semele’s mortal body could not endure the storm, and she was consumed, by the fire of her nuptial gift.
"
135	metamorphoses	"The infant Bacchus, still unfinished, is torn from the mother’s womb, and (if it can be believed) is sewn into his father’s thigh to complete his full term. Ino, his mother’s sister reared him secretly, in infancy, and then he was given to the nymphs of Mount Nysa who hid him in their cave and fed him on milk.
"
136	metamorphoses	"While these things were brought about on earth because of that fatal oath, and while twice-born Bacchus’s cradle remained safe, they say that Jupiter, expansive with wine, set aside his onerous duties, and relaxing, exchanging pleasantries, with Juno, said ‘You gain more than we do from the pleasures of love.’ She denied it. They agreed to ask learned Tiresias for his opinion. He had known Venus in both ways.
"
137	metamorphoses	"Once, with a blow of his stick, he had disturbed two large snakes mating in the green forest, and, marvellous to tell, he was changed from a man to a woman, and lived as such for seven years. In the eighth year he saw the same snakes again and said ‘Since there is such power in plaguing you that it changes the giver of a blow to the opposite sex, I will strike you again, now.’ He struck the snakes and regained his former shape, and returned to the sex he was born with.
"
138	metamorphoses	"As the arbiter of the light-hearted dispute he confirmed Jupiter’s words. Saturnia, it is said, was more deeply upset than was justified and than the dispute warranted, and damned the one who had made the judgement to eternal night. But, since no god has the right to void what another god has done, the all-powerful father of the gods gave Tiresias knowledge of the future, in exchange for his lost sight, and lightened the punishment with honour.
"
139	metamorphoses	"Famous throughout all the Aonian cities, Tiresias gave faultless answers to people who consulted him. Dusky Liriope, the Naiad, was the first to test the truth and the accuracy of his words, whom once the river-god Cephisus clasped in his winding streams, and took by force under the waves. This loveliest of nymphs gave birth at full term to a child whom, even then, one could fall in love with, called Narcissus. Being consulted as to whether the child would live a long life, to a ripe old age, the seer with prophetic vision replied ‘If he does not discover himself’.
"
140	metamorphoses	"For a long time the augur’s pronouncement appeared empty words. But in the end it proved true: the outcome, and the cause of his death, and the strangeness of his passion. One year the son of Cephisus had reached sixteen and might seem both boy and youth. Many youths, and many young girls desired him. But there was such intense pride in that delicate form that none of the youths or young girls affected him. One day the nymph Echo saw him, driving frightened deer into his nets, she of the echoing voice, who cannot be silent when others have spoken, nor learn how to speak first herself.
"
141	metamorphoses	"Echo still had a body then and was not merely a voice. But though she was garrulous, she had no other trick of speech than she has now: she can repeat the last words out of many. Juno made her like that, because often when she might have caught the nymphs lying beneath her Jupiter, on the mountain slopes, Echo knowingly held her in long conversations, while the nymphs fled. When Saturnia realised this she said ‘I shall give you less power over that tongue by which I have been deluded, and the briefest ability to speak’ and what she threatened she did. Echo only repeats the last of what is spoken and returns the words she hears.
"
142	metamorphoses	"Now when she saw Narcissus wandering through the remote fields, she was inflamed, following him secretly, and the more she followed the closer she burned with fire, no differently than inflammable sulphur, pasted round the tops of torches, catches fire, when a flame is brought near it. O how often she wants to get close to him with seductive words, and call him with soft entreaties! Her nature denies it, and will not let her begin, but she is ready for what it will allow her to do, to wait for sounds, to which she can return words.
"
143	metamorphoses	"By chance, the boy, separated from his faithful band of followers, had called out ‘Is anyone here?’ and ‘Here’ Echo replied. He is astonished, and glances everywhere, and shouts in a loud voice ‘Come to me!’ She calls as he calls. He looks back, and no one appearing behind, asks ‘Why do you run from me?’ and receives the same words as he speaks. He stands still, and deceived by the likeness to an answering voice, says ‘Here, let us meet together’. And, never answering to another sound more gladly, Echo replies ‘Together’, and to assist her words comes out of the woods to put her arms around his neck, in longing. He runs from her, and running cries ‘Away with these encircling hands! May I die before what’s mine is yours.’ She answers, only ‘What’s mine is yours!’
"
144	metamorphoses	"Scorned, she wanders in the woods and hides her face in shame among the leaves, and from that time on lives in lonely caves. But still her love endures, increased by the sadness of rejection. Her sleepless thoughts waste her sad form, and her body’s strength vanishes into the air. Only her bones and the sound of her voice are left. Her voice remains, her bones, they say, were changed to shapes of stone. She hides in the woods, no longer to be seen on the hills, but to be heard by everyone. It is sound that lives in her.
"
145	metamorphoses	"As Narcissus had scorned her, so he had scorned the other nymphs of the rivers and mountains, so he had scorned the companies of young men. Then one of those who had been mocked, lifting hands to the skies, said ‘So may he himself love, and so may he fail to command what he loves!’ Rhamnusia, who is the goddess Nemesis, heard this just request.
"
